transaction_id,customer_id,timestamp,amount,currency,channel,merchant_category,country,device_id,is_new_beneficiary,label,typology,home_country,age,tenure_months,account_type
T0035424,C00594,14:03.5,10609.77,INR,CARD_POS,gold_jewellery,IN,D3682,0,0,none,IN,35,115,salary
T0035425,C00594,51:52.4,589.79,INR,CARD_POS,kirana,IN,D3682,0,0,none,IN,35,115,salary
T0035426,C00594,55:36.2,414.45,INR,BRANCH_CASH,fuel,IN,D3682,0,0,none,IN,35,115,salary
T0035427,C00594,38:10.9,530.97,INR,IMPS,p2p_transfer,IN,D3682,0,0,none,IN,35,115,salary
T0035428,C00594,52:23.5,2264.42,INR,CARD_ONLINE,food_delivery,IN,D3682,0,0,none,IN,35,115,salary
T0035429,C00594,47:47.9,181.03,INR,NEFT,cash,IN,D3682,0,0,none,IN,35,115,salary
T0035430,C00594,49:15.2,273.31,INR,CARD_POS,kirana,IN,D3682,1,0,none,IN,35,115,salary
T0035431,C00594,08:16.4,612.14,INR,UPI,cash,IN,D3682,0,0,none,IN,35,115,salary
T0035432,C00594,58:21.1,265.34,INR,UPI,p2p_transfer,IN,D5610,0,0,none,IN,35,115,salary
T0035433,C00594,48:10.1,600.69,INR,CARD_POS,utilities,IN,D3682,0,0,none,IN,35,115,salary
T0035434,C00594,23:13.1,1114.53,INR,UPI,kirana,IN,D3682,1,0,none,IN,35,115,salary
T0035435,C00594,51:24.2,454.15,INR,UPI,gaming,IN,D3682,0,0,none,IN,35,115,salary
T0035436,C00594,08:03.6,896.91,INR,ATM,restaurant,IN,D3682,0,0,none,IN,35,115,salary
T0035437,C00594,14:07.3,984.3,INR,CARD_POS,fuel,IN,D3682,0,0,none,IN,35,115,salary
T0035438,C00595,17:42.8,527.36,INR,CARD_POS,gaming,IN,D6833,0,0,none,IN,61,49,savings
T0035439,C00595,30:27.3,130.26,INR,IMPS,fuel,IN,D6833,0,0,none,IN,61,49,savings
T0035440,C00595,10:14.9,217.51,INR,CARD_POS,food_delivery,IN,D6833,0,0,none,IN,61,49,savings
T0035441,C00595,54:02.5,603.92,INR,UPI,fuel,IN,D5268,0,0,none,IN,61,49,savings
T0035442,C00595,39:45.9,883.47,INR,ATM,cash,IN,D6833,0,0,none,IN,61,49,savings
T0035443,C00595,02:21.3,824.3,INR,UPI,food_delivery,IN,D2296,0,0,none,IN,61,49,savings
T0035444,C00595,28:53.8,323.8,INR,NEFT,food_delivery,IN,D6833,0,0,none,IN,61,49,savings
T0035445,C00595,02:50.5,507.87,INR,ATM,fuel,IN,D6833,0,0,none,IN,61,49,savings
T0035446,C00595,48:53.5,378.34,INR,UPI,restaurant,HK,D6833,0,0,none,IN,61,49,savings
T0035447,C00595,19:07.0,620.1,INR,UPI,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035448,C00595,29:15.2,678.21,INR,CARD_POS,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035449,C00595,36:11.8,795.92,INR,UPI,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035450,C00595,22:08.9,1432.92,INR,CARD_POS,food_delivery,IN,D6833,0,0,none,IN,61,49,savings
T0035451,C00595,41:08.9,681.2,INR,ATM,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035452,C00595,02:51.3,419.21,INR,CARD_ONLINE,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035453,C00595,16:56.6,597.33,INR,CARD_POS,cash,IN,D6833,0,0,none,IN,61,49,savings
T0035454,C00595,07:02.4,175.24,INR,CARD_POS,mobile_recharge,IN,D6833,0,0,none,IN,61,49,savings
T0035455,C00595,27:44.5,873.19,INR,CARD_ONLINE,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035456,C00595,19:40.7,1795.86,INR,UPI,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035457,C00595,47:32.2,854.98,INR,BRANCH_CASH,mobile_recharge,IN,D6833,0,0,none,IN,61,49,savings
T0035458,C00595,06:18.3,858.75,INR,IMPS,kirana,IN,D6833,1,0,none,IN,61,49,savings
T0035459,C00595,09:38.0,164.01,INR,CARD_ONLINE,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035460,C00595,08:23.5,926.28,INR,ATM,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035461,C00595,48:32.8,943.16,INR,UPI,p2p_transfer,IN,D3649,0,0,none,IN,61,49,savings
T0035462,C00595,18:06.1,144.06,INR,ATM,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035463,C00595,17:30.6,1225.06,INR,ATM,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035464,C00595,46:02.1,304.32,INR,ATM,fuel,IN,D6833,0,0,none,IN,61,49,savings
T0035465,C00595,35:53.1,256.65,INR,ATM,electronics,SG,D6833,0,0,none,IN,61,49,savings
T0035466,C00595,47:10.3,526.77,INR,CARD_POS,kirana,IN,D2308,0,0,none,IN,61,49,savings
T0035467,C00595,36:57.0,690.66,INR,UPI,cash,IN,D6833,0,0,none,IN,61,49,savings
T0035468,C00595,12:03.6,483.84,INR,UPI,food_delivery,IN,D6833,0,0,none,IN,61,49,savings
T0035469,C00595,49:06.2,1124.4,INR,CARD_ONLINE,restaurant,IN,D8872,0,0,none,IN,61,49,savings
T0035470,C00595,00:11.0,178.31,INR,UPI,crypto,AE,D6833,0,0,none,IN,61,49,savings
T0035471,C00595,31:08.7,271.69,INR,UPI,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035472,C00595,52:08.6,126.45,INR,CARD_ONLINE,mobile_recharge,IN,D6833,0,0,none,IN,61,49,savings
T0035473,C00595,19:05.9,152.78,INR,BRANCH_CASH,mobile_recharge,IN,D9029,0,0,none,IN,61,49,savings
T0035474,C00595,37:18.5,730.35,INR,UPI,mobile_recharge,IN,D0407,0,0,none,IN,61,49,savings
T0035475,C00595,44:38.0,802.99,INR,CARD_ONLINE,restaurant,IN,D6833,0,0,none,IN,61,49,savings
T0035476,C00595,25:57.4,155.03,INR,ATM,utilities,IN,D6833,1,0,none,IN,61,49,savings
T0035477,C00595,40:05.7,223.17,INR,UPI,food_delivery,IN,D6833,0,0,none,IN,61,49,savings
T0035478,C00595,48:42.7,4853.38,INR,CARD_POS,travel,IN,D6833,0,0,none,IN,61,49,savings
T0035479,C00595,50:30.7,252.49,INR,UPI,fuel,IN,D6833,0,0,none,IN,61,49,savings
T0035480,C00595,28:54.9,1009.9,INR,CARD_POS,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035481,C00595,21:18.6,1039.61,INR,NEFT,gold_jewellery,IN,D6833,0,0,none,IN,61,49,savings
T0035482,C00595,25:32.4,214.87,INR,ATM,restaurant,IN,D6833,0,0,none,IN,61,49,savings
T0035483,C00595,02:41.6,3647,INR,BRANCH_CASH,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035484,C00595,09:17.2,330.66,INR,BRANCH_CASH,electronics,IN,D6833,0,0,none,IN,61,49,savings
T0035485,C00595,52:48.0,167.09,INR,UPI,utilities,IN,D6833,0,0,none,IN,61,49,savings
T0035486,C00595,07:11.0,1249.3,INR,UPI,utilities,IN,D6833,0,0,none,IN,61,49,savings
T0035487,C00595,43:22.9,465.6,INR,CARD_POS,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035488,C00595,49:06.3,81.65,INR,UPI,fuel,IN,D6833,0,0,none,IN,61,49,savings
T0035489,C00595,05:40.8,1310.87,INR,UPI,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035490,C00595,11:10.1,709.33,INR,UPI,fuel,IN,D6833,0,0,none,IN,61,49,savings
T0035491,C00595,09:47.3,601.49,INR,CARD_ONLINE,cash,IN,D6833,0,0,none,IN,61,49,savings
T0035492,C00595,21:40.4,514.27,INR,UPI,utilities,IN,D6833,0,0,none,IN,61,49,savings
T0035493,C00595,05:55.8,435.94,INR,CARD_ONLINE,cash,IN,D6833,1,0,none,IN,61,49,savings
T0035494,C00595,57:33.4,2295.07,INR,UPI,utilities,IN,D6833,1,0,none,IN,61,49,savings
T0035495,C00595,39:59.4,1226.37,INR,BRANCH_CASH,cash,IN,D5706,1,0,none,IN,61,49,savings
T0035496,C00595,50:57.8,649.79,INR,BRANCH_CASH,mobile_recharge,IN,D6833,0,0,none,IN,61,49,savings
T0035497,C00595,52:01.1,1091.75,INR,UPI,kirana,IN,D6833,0,0,none,IN,61,49,savings
T0035498,C00595,30:30.7,223.22,INR,CARD_ONLINE,mobile_recharge,IN,D6833,1,0,none,IN,61,49,savings
T0035499,C00595,50:51.1,1525.64,INR,CARD_POS,mobile_recharge,IN,D6833,0,0,none,IN,61,49,savings
T0035500,C00595,23:35.1,376.96,INR,UPI,utilities,IN,D6833,0,0,none,IN,61,49,savings
T0035501,C00595,29:40.2,458.55,INR,UPI,fuel,HK,D7991,0,0,none,IN,61,49,savings
T0035502,C00595,03:11.5,373.23,INR,UPI,p2p_transfer,IN,D6833,0,0,none,IN,61,49,savings
T0035503,C00596,57:14.7,4087.19,INR,CARD_POS,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035504,C00596,23:18.1,2175.03,INR,UPI,food_delivery,NG,D0805,0,0,none,IN,49,234,current
T0035505,C00596,34:10.0,23649.51,INR,IMPS,travel,IN,D5454,0,0,none,IN,49,234,current
T0035506,C00596,59:44.6,4140.96,INR,CARD_POS,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035507,C00596,31:44.2,1116.83,INR,UPI,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035508,C00596,26:14.9,1671.73,INR,UPI,mobile_recharge,RU,D5454,0,0,none,IN,49,234,current
T0035509,C00596,49:49.4,2758.96,INR,ATM,fuel,IN,D5454,1,0,none,IN,49,234,current
T0035510,C00596,49:07.5,775.1,INR,UPI,fuel,IN,D5454,1,0,none,IN,49,234,current
T0035511,C00596,38:14.4,460.29,INR,ATM,cash,IN,D5454,0,0,none,IN,49,234,current
T0035512,C00596,45:00.2,1951.06,INR,NEFT,travel,IN,D5454,0,0,none,IN,49,234,current
T0035513,C00596,01:57.4,3345.69,INR,IMPS,electronics,IN,D5454,0,0,none,IN,49,234,current
T0035514,C00596,08:47.6,819.64,INR,UPI,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035515,C00596,22:52.3,2666.42,INR,BRANCH_CASH,electronics,IN,D5454,1,0,none,IN,49,234,current
T0035516,C00596,04:41.8,564.99,INR,BRANCH_CASH,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035517,C00596,02:41.6,3945.55,INR,UPI,restaurant,IN,D5454,0,0,none,IN,49,234,current
T0035518,C00596,35:03.3,566.65,INR,UPI,kirana,IN,D3250,0,0,none,IN,49,234,current
T0035519,C00596,33:23.7,3205.4,INR,UPI,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035520,C00596,32:20.2,251.29,INR,UPI,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035521,C00596,55:09.6,1439.05,INR,ATM,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035522,C00596,40:37.2,758.76,INR,UPI,kirana,IN,D2042,0,0,none,IN,49,234,current
T0035523,C00596,50:33.5,1118.5,INR,CARD_ONLINE,cash,IN,D0616,0,0,none,IN,49,234,current
T0035524,C00596,58:11.6,2915.25,INR,UPI,cash,IN,D5454,0,0,none,IN,49,234,current
T0035525,C00596,35:02.9,514.96,INR,NEFT,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035526,C00596,09:41.2,4103.51,INR,ATM,fuel,IN,D5454,0,0,none,IN,49,234,current
T0035527,C00596,30:50.5,557.28,INR,CARD_POS,cash,IN,D5454,0,0,none,IN,49,234,current
T0035528,C00596,16:14.6,2045.89,INR,UPI,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035529,C00596,35:52.4,1576.77,INR,IMPS,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035530,C00596,18:52.9,5548.81,INR,UPI,cash,IN,D5454,0,0,none,IN,49,234,current
T0035531,C00596,33:01.1,1995.09,INR,CARD_ONLINE,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035532,C00596,34:25.2,590.12,INR,UPI,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035533,C00596,58:13.5,1711.65,INR,CARD_POS,fuel,IN,D5454,0,0,none,IN,49,234,current
T0035534,C00596,36:48.4,7480.44,INR,CARD_ONLINE,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035535,C00596,54:55.0,838.76,INR,UPI,restaurant,IN,D5454,0,0,none,IN,49,234,current
T0035536,C00596,48:17.2,2283.98,INR,UPI,food_delivery,IN,D5454,1,0,none,IN,49,234,current
T0035537,C00596,21:53.7,1204.77,INR,UPI,utilities,US,D5454,0,0,none,IN,49,234,current
T0035538,C00596,02:07.8,833.34,INR,UPI,restaurant,IN,D5454,0,0,none,IN,49,234,current
T0035539,C00596,43:30.0,5970.71,INR,CARD_POS,food_delivery,IN,D5454,0,0,none,IN,49,234,current
T0035540,C00596,36:20.2,327.31,INR,UPI,restaurant,IN,D5454,0,0,none,IN,49,234,current
T0035541,C00596,52:40.9,1223.32,INR,UPI,p2p_transfer,IN,D5454,1,0,none,IN,49,234,current
T0035542,C00596,56:14.9,598.49,INR,UPI,utilities,IN,D5454,1,0,none,IN,49,234,current
T0035543,C00596,09:22.5,833.28,INR,IMPS,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035544,C00596,44:41.0,1270.39,INR,NEFT,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035545,C00596,21:45.6,190.3,INR,CARD_POS,cash,IN,D5454,0,0,none,IN,49,234,current
T0035546,C00596,35:05.5,2330.93,INR,UPI,fuel,IN,D9190,0,0,none,IN,49,234,current
T0035547,C00596,36:01.1,262.71,INR,UPI,kirana,IN,D5454,1,0,none,IN,49,234,current
T0035548,C00596,52:34.7,1694.94,INR,UPI,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035549,C00596,11:56.9,859.47,INR,NEFT,restaurant,IN,D5454,1,0,none,IN,49,234,current
T0035550,C00596,35:17.3,2849.58,INR,UPI,restaurant,IN,D5454,0,0,none,IN,49,234,current
T0035551,C00596,01:59.4,1639.11,INR,IMPS,kirana,IN,D5454,1,0,none,IN,49,234,current
T0035552,C00596,53:52.3,3888.49,INR,IMPS,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035553,C00596,42:15.7,2620.1,INR,UPI,mobile_recharge,IN,D5454,1,0,none,IN,49,234,current
T0035554,C00596,38:13.1,1646.14,INR,ATM,p2p_transfer,IN,D5454,0,0,none,IN,49,234,current
T0035555,C00596,21:21.6,777.63,INR,CARD_POS,fuel,IN,D5454,0,0,none,IN,49,234,current
T0035556,C00596,40:28.6,95.33,INR,UPI,cash,IN,D5454,1,0,none,IN,49,234,current
T0035557,C00596,20:49.9,383.36,INR,CARD_ONLINE,utilities,IN,D0706,0,0,none,IN,49,234,current
T0035558,C00596,39:24.2,812.02,INR,BRANCH_CASH,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035559,C00596,18:19.4,1334.17,INR,CARD_POS,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035560,C00596,35:47.9,2989.45,INR,ATM,fuel,IN,D5454,0,0,none,IN,49,234,current
T0035561,C00596,41:39.4,1543.53,INR,UPI,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035562,C00596,26:31.8,627.76,INR,UPI,kirana,IN,D5454,0,0,none,IN,49,234,current
T0035563,C00596,44:37.2,724.6,INR,CARD_ONLINE,fuel,SG,D5454,1,0,none,IN,49,234,current
T0035564,C00596,17:42.5,670.4,INR,IMPS,electronics,IN,D5454,0,0,none,IN,49,234,current
T0035565,C00596,44:18.5,2839.41,INR,CARD_POS,food_delivery,IN,D5454,0,0,none,IN,49,234,current
T0035566,C00596,22:48.7,3957.92,INR,UPI,food_delivery,AE,D5454,0,0,none,IN,49,234,current
T0035567,C00596,37:52.5,17029.92,INR,UPI,utilities,IN,D5454,0,0,none,IN,49,234,current
T0035568,C00596,25:09.4,892.27,INR,UPI,travel,IN,D5454,0,0,none,IN,49,234,current
T0035569,C00596,08:42.1,1152.1,INR,ATM,food_delivery,IN,D5454,0,0,none,IN,49,234,current
T0035570,C00596,29:59.7,2463.5,INR,UPI,gold_jewellery,IN,D5454,0,0,none,IN,49,234,current
T0035571,C00597,33:01.6,1524.54,INR,UPI,food_delivery,IN,D6001,0,0,none,IN,60,45,savings
T0035572,C00597,53:49.4,624.3,INR,UPI,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035573,C00597,53:45.6,706.19,INR,UPI,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035574,C00597,42:10.6,123.68,INR,CARD_POS,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035575,C00597,31:30.2,788.06,INR,ATM,fuel,IN,D6001,0,0,none,IN,60,45,savings
T0035576,C00597,29:44.6,663.48,INR,CARD_POS,fuel,IN,D6001,0,0,none,IN,60,45,savings
T0035577,C00597,15:08.4,479.01,INR,CARD_POS,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035578,C00597,04:28.9,288,INR,UPI,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035579,C00597,09:09.3,835.48,INR,CARD_POS,kirana,AE,D6001,1,0,none,IN,60,45,savings
T0035580,C00597,16:51.2,854.71,INR,UPI,kirana,IN,D0624,0,0,none,IN,60,45,savings
T0035581,C00597,25:26.4,135.23,INR,UPI,fuel,IN,D6001,0,0,none,IN,60,45,savings
T0035582,C00597,21:34.0,459.66,INR,UPI,mobile_recharge,SG,D6001,0,0,none,IN,60,45,savings
T0035583,C00597,06:39.1,193.07,INR,IMPS,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035584,C00597,42:18.8,136.47,INR,UPI,food_delivery,IN,D6001,0,0,none,IN,60,45,savings
T0035585,C00597,43:25.5,1186.76,INR,CARD_POS,gaming,IN,D6001,0,0,none,IN,60,45,savings
T0035586,C00597,13:03.7,275.71,INR,CARD_POS,mobile_recharge,RU,D6816,1,0,none,IN,60,45,savings
T0035587,C00597,35:06.6,382.73,INR,CARD_POS,food_delivery,IN,D6001,0,0,none,IN,60,45,savings
T0035588,C00597,01:13.4,268.64,INR,UPI,utilities,IN,D6001,0,0,none,IN,60,45,savings
T0035589,C00597,05:31.5,294.8,INR,UPI,mobile_recharge,IN,D6001,0,0,none,IN,60,45,savings
T0035590,C00597,47:06.2,1768.88,INR,IMPS,kirana,IN,D1099,0,0,none,IN,60,45,savings
T0035591,C00597,52:54.8,588.83,INR,NEFT,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035592,C00597,44:14.6,296.13,INR,UPI,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035593,C00597,53:25.2,977.3,INR,CARD_ONLINE,utilities,IN,D6001,0,0,none,IN,60,45,savings
T0035594,C00597,40:20.5,1207.76,INR,CARD_POS,fuel,IN,D6001,1,0,none,IN,60,45,savings
T0035595,C00597,51:42.4,192.15,INR,UPI,food_delivery,IN,D6001,0,0,none,IN,60,45,savings
T0035596,C00597,11:23.2,3861.73,INR,UPI,p2p_transfer,IN,D6001,0,0,none,IN,60,45,savings
T0035597,C00597,52:26.8,335.81,INR,NEFT,food_delivery,IN,D6001,0,0,none,IN,60,45,savings
T0035598,C00597,30:36.1,405.19,INR,UPI,food_delivery,IN,D9722,0,0,none,IN,60,45,savings
T0035599,C00597,09:36.5,609.86,INR,UPI,p2p_transfer,IN,D6001,0,0,none,IN,60,45,savings
T0035600,C00597,14:50.9,334.24,INR,UPI,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035601,C00597,51:59.6,371.2,INR,ATM,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035602,C00597,02:14.5,723.16,INR,UPI,restaurant,IN,D6001,0,0,none,IN,60,45,savings
T0035603,C00597,24:41.0,669.19,INR,IMPS,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035604,C00597,10:33.8,1463.26,INR,ATM,restaurant,IN,D2374,0,0,none,IN,60,45,savings
T0035605,C00597,51:28.6,2067.52,INR,UPI,restaurant,IN,D6517,0,0,none,IN,60,45,savings
T0035606,C00597,52:02.9,217.74,INR,CARD_POS,mobile_recharge,IN,D6001,0,0,none,IN,60,45,savings
T0035607,C00597,42:28.7,482.43,INR,CARD_POS,kirana,IN,D6001,1,0,none,IN,60,45,savings
T0035608,C00597,16:03.4,1320.96,INR,UPI,kirana,IN,D6001,0,0,none,IN,60,45,savings
T0035609,C00597,39:35.8,127.45,INR,UPI,utilities,IN,D6001,0,0,none,IN,60,45,savings
T0035610,C00597,32:03.1,930.1,INR,UPI,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035611,C00597,45:57.8,107.11,INR,UPI,cash,IN,D6001,1,0,none,IN,60,45,savings
T0035612,C00597,12:43.5,124.65,INR,IMPS,electronics,IN,D3343,0,0,none,IN,60,45,savings
T0035613,C00597,54:47.8,439.12,INR,UPI,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035614,C00597,56:36.5,470.82,INR,IMPS,food_delivery,IN,D6001,1,0,none,IN,60,45,savings
T0035615,C00597,04:09.0,1313.4,INR,CARD_POS,restaurant,IN,D6001,1,0,none,IN,60,45,savings
T0035616,C00597,30:53.9,658.02,INR,NEFT,mobile_recharge,IN,D6001,0,0,none,IN,60,45,savings
T0035617,C00597,21:11.7,442.84,INR,NEFT,fuel,IN,D6001,0,0,none,IN,60,45,savings
T0035618,C00597,52:25.7,223.7,INR,ATM,p2p_transfer,IN,D6001,0,0,none,IN,60,45,savings
T0035619,C00597,10:16.0,1079.43,INR,CARD_ONLINE,fuel,IN,D6001,0,0,none,IN,60,45,savings
T0035620,C00597,32:42.9,159.64,INR,CARD_ONLINE,mobile_recharge,IN,D8038,0,0,none,IN,60,45,savings
T0035621,C00597,45:10.4,508.25,INR,UPI,food_delivery,IN,D6001,0,0,none,IN,60,45,savings
T0035622,C00597,30:38.1,521.55,INR,UPI,cash,IN,D6001,0,0,none,IN,60,45,savings
T0035623,C00597,40:42.1,836,INR,UPI,fuel,IN,D6001,1,0,none,IN,60,45,savings
T0035624,C00597,32:51.3,1561.13,INR,UPI,mobile_recharge,IN,D6001,0,0,none,IN,60,45,savings
T0035625,C00597,07:48.8,122.87,INR,NEFT,fuel,IN,D6001,0,0,none,IN,60,45,savings
T0035626,C00597,33:50.4,816.37,INR,UPI,kirana,IN,D4336,0,0,none,IN,60,45,savings
T0035627,C00598,47:24.8,559.47,INR,IMPS,restaurant,IN,D3395,0,0,none,IN,52,115,current
T0035628,C00598,03:04.8,1043.36,INR,UPI,food_delivery,IN,D3395,0,0,none,IN,52,115,current
T0035629,C00598,51:55.3,1671.08,INR,CARD_ONLINE,mobile_recharge,IN,D3395,0,0,none,IN,52,115,current
T0035630,C00598,25:05.7,1011.67,INR,CARD_POS,p2p_transfer,IN,D3395,0,0,none,IN,52,115,current
T0035631,C00598,28:47.4,1042.9,INR,CARD_ONLINE,food_delivery,IN,D3395,0,0,none,IN,52,115,current
T0035632,C00598,55:48.4,830.17,INR,CARD_ONLINE,gaming,RU,D3395,0,0,none,IN,52,115,current
T0035633,C00598,25:09.9,1245.49,INR,CARD_POS,food_delivery,US,D3395,0,0,none,IN,52,115,current
T0035634,C00598,57:35.6,356.05,INR,ATM,food_delivery,IN,D3395,0,0,none,IN,52,115,current
T0035635,C00598,05:34.5,990.6,INR,IMPS,mobile_recharge,IN,D3395,0,0,none,IN,52,115,current
T0035636,C00598,26:40.3,925.86,INR,UPI,travel,IN,D3395,0,0,none,IN,52,115,current
T0035637,C00598,29:39.4,2300.25,INR,UPI,restaurant,IN,D3395,0,0,none,IN,52,115,current
T0035638,C00598,22:06.6,1212.84,INR,UPI,kirana,IN,D3395,0,0,none,IN,52,115,current
T0035639,C00598,33:16.8,441.76,INR,UPI,restaurant,IN,D3395,0,0,none,IN,52,115,current
T0035640,C00598,28:37.9,677.03,INR,UPI,kirana,IN,D3395,0,0,none,IN,52,115,current
T0035641,C00598,59:07.5,418.05,INR,UPI,travel,IN,D3395,0,0,none,IN,52,115,current
T0035642,C00598,04:11.8,373.97,INR,UPI,kirana,IN,D3395,0,0,none,IN,52,115,current
T0035643,C00598,40:14.3,638.66,INR,IMPS,kirana,IN,D3395,0,0,none,IN,52,115,current
T0035644,C00598,58:33.4,918.14,INR,CARD_ONLINE,food_delivery,IN,D3395,0,0,none,IN,52,115,current
T0035645,C00598,08:51.5,10083.27,INR,CARD_ONLINE,electronics,IN,D3395,0,0,none,IN,52,115,current
T0035646,C00598,15:46.1,159.03,INR,CARD_POS,utilities,IN,D3395,0,0,none,IN,52,115,current
T0035647,C00598,34:50.9,450.21,INR,CARD_POS,mobile_recharge,IN,D3395,0,0,none,IN,52,115,current
T0035648,C00598,32:39.4,495.03,INR,UPI,travel,IN,D3395,0,0,none,IN,52,115,current
T0035649,C00598,21:25.8,157.94,INR,CARD_POS,utilities,HK,D3395,0,0,none,IN,52,115,current
T0035650,C00598,26:55.1,1189.51,INR,NEFT,p2p_transfer,IN,D6798,0,0,none,IN,52,115,current
T0035651,C00598,18:33.2,1600.6,INR,NEFT,kirana,IN,D6838,0,0,none,IN,52,115,current
T0035652,C00598,25:26.3,517.18,INR,CARD_POS,cash,IN,D3395,0,0,none,IN,52,115,current
T0035653,C00598,55:21.6,528.35,INR,CARD_POS,fuel,IN,D3395,1,0,none,IN,52,115,current
T0035654,C00598,56:51.7,234.89,INR,UPI,cash,IN,D3395,0,0,none,IN,52,115,current
T0035655,C00598,54:59.8,918.14,INR,ATM,fuel,IN,D3395,0,0,none,IN,52,115,current
T0035656,C00598,52:03.6,310.82,INR,UPI,food_delivery,IN,D3395,0,0,none,IN,52,115,current
T0035657,C00598,03:00.7,966.68,INR,UPI,p2p_transfer,IN,D3395,0,0,none,IN,52,115,current
T0035658,C00598,29:55.8,269.03,INR,CARD_POS,cash,IN,D3395,0,0,none,IN,52,115,current
T0035659,C00598,13:56.6,1100.54,INR,ATM,p2p_transfer,IN,D3395,0,0,none,IN,52,115,current
T0035660,C00598,04:50.8,1721.16,INR,NEFT,kirana,IN,D3395,1,0,none,IN,52,115,current
T0035661,C00598,53:03.2,534.71,INR,ATM,restaurant,IN,D6224,0,0,none,IN,52,115,current
T0035662,C00598,39:21.0,946.63,INR,CARD_POS,utilities,IN,D3395,1,0,none,IN,52,115,current
T0035663,C00598,01:57.9,454.29,INR,CARD_POS,cash,IN,D3395,0,0,none,IN,52,115,current
T0035664,C00598,48:58.8,905.97,INR,IMPS,cash,IN,D5243,0,0,none,IN,52,115,current
T0035665,C00598,39:01.2,871.84,INR,UPI,restaurant,IN,D3395,0,0,none,IN,52,115,current
T0035666,C00598,25:24.8,326.61,INR,BRANCH_CASH,utilities,IN,D3395,0,0,none,IN,52,115,current
T0035667,C00598,16:01.5,234.89,INR,CARD_ONLINE,cash,IN,D3395,0,0,none,IN,52,115,current
T0035668,C00598,23:55.0,484.06,INR,CARD_POS,p2p_transfer,IN,D3395,0,0,none,IN,52,115,current
T0035669,C00598,15:01.7,525.97,INR,UPI,utilities,IN,D3395,0,0,none,IN,52,115,current
T0035670,C00598,53:47.0,425.91,INR,ATM,kirana,IN,D3395,0,0,none,IN,52,115,current
T0035671,C00598,28:25.7,419.66,INR,UPI,restaurant,IN,D3395,0,0,none,IN,52,115,current
T0035672,C00598,40:41.1,434.86,INR,UPI,food_delivery,IN,D3395,0,0,none,IN,52,115,current
T0035673,C00598,30:35.7,1770.16,INR,UPI,p2p_transfer,IN,D3395,0,0,none,IN,52,115,current
T0035674,C00598,15:40.3,826.05,INR,UPI,restaurant,IN,D3395,0,0,none,IN,52,115,current
